user_id,cohort,age_band,sex,device,vehicle,last_active_day,day,is_promo_day,page_views,major_page_type,engagement_time,drive
66,G3 weekly cycle,<=25,Female,Android,Standard,19,12,1,4,Promotions,3,1
66,G3 weekly cycle,<=25,Female,Android,Standard,19,13,0,3,Maintenance,2,1
66,G3 weekly cycle,<=25,Female,Android,Standard,19,14,0,3,Promotions,3,1
66,G3 weekly cycle,<=25,Female,Android,Standard,19,15,0,2,Services,1,1
66,G3 weekly cycle,<=25,Female,Android,Standard,19,16,0,2,Services,1,0
66,G3 weekly cycle,<=25,Female,Android,Standard,19,17,0,2,Services,1,0
66,G3 weekly cycle,<=25,Female,Android,Standard,19,18,0,2,Promotions,2,0
66,G3 weekly cycle,<=25,Female,Android,Standard,19,19,1,3,Maintenance,3,1
66,G3 weekly cycle,<=25,Female,Android,Standard,19,20,0,,,,
66,G3 weekly cycle,<=25,Female,Android,Standard,19,21,0,,,,
66,G3 weekly cycle,<=25,Female,Android,Standard,19,22,0,,,,
66,G3 weekly cycle,<=25,Female,Android,Standard,19,23,0,,,,
66,G3 weekly cycle,<=25,Female,Android,Standard,19,24,0,,,,
66,G3 weekly cycle,<=25,Female,Android,Standard,19,25,0,,,,
66,G3 weekly cycle,<=25,Female,Android,Standard,19,26,1,,,,
66,G3 weekly cycle,<=25,Female,Android,Standard,19,27,0,,,,
66,G3 weekly cycle,<=25,Female,Android,Standard,19,28,0,,,,
67,G3 weekly cycle,26-34,Male,Android,Standard,28,1,0,2,Services,2,0
67,G3 weekly cycle,26-34,Male,Android,Standard,28,2,0,2,Services,1,0
67,G3 weekly cycle,26-34,Male,Android,Standard,28,3,0,3,Maintenance,3,0
67,G3 weekly cycle,26-34,Male,Android,Standard,28,4,0,4,Services,3,0
67,G3 weekly cycle,26-34,Male,Android,Standard,28,5,1,4,Promotions,3,1
67,G3 weekly cycle,26-34,Male,Android,Standard,28,6,0,4,Promotions,4,1
67,G3 weekly cycle,26-34,Male,Android,Standard,28,7,0,3,Services,3,1
67,G3 weekly cycle,26-34,Male,Android,Standard,28,8,0,3,Promotions,3,1
67,G3 weekly cycle,26-34,Male,Android,Standard,28,9,0,2,Maintenance,2,0
67,G3 weekly cycle,26-34,Male,Android,Standard,28,10,0,3,Promotions,3,1
67,G3 weekly cycle,26-34,Male,Android,Standard,28,11,0,3,Promotions,3,1
67,G3 weekly cycle,26-34,Male,Android,Standard,28,12,1,4,Maintenance,4,0
67,G3 weekly cycle,26-34,Male,Android,Standard,28,13,0,4,Promotions,3,1
67,G3 weekly cycle,26-34,Male,Android,Standard,28,14,0,3,Promotions,3,0
67,G3 weekly cycle,26-34,Male,Android,Standard,28,15,0,2,Maintenance,1,0
67,G3 weekly cycle,26-34,Male,Android,Standard,28,16,0,2,Promotions,1,1
67,G3 weekly cycle,26-34,Male,Android,Standard,28,17,0,3,Promotions,3,1
67,G3 weekly cycle,26-34,Male,Android,Standard,28,18,0,3,Services,3,0
67,G3 weekly cycle,26-34,Male,Android,Standard,28,19,1,4,Promotions,3,1
67,G3 weekly cycle,26-34,Male,Android,Standard,28,20,0,4,Promotions,3,1
67,G3 weekly cycle,26-34,Male,Android,Standard,28,21,0,3,Maintenance,3,0
67,G3 weekly cycle,26-34,Male,Android,Standard,28,22,0,2,Promotions,2,0
67,G3 weekly cycle,26-34,Male,Android,Standard,28,23,0,2,Services,2,1
67,G3 weekly cycle,26-34,Male,Android,Standard,28,24,0,3,Services,3,0
67,G3 weekly cycle,26-34,Male,Android,Standard,28,25,0,4,Promotions,4,1
67,G3 weekly cycle,26-34,Male,Android,Standard,28,26,1,5,Promotions,4,1
67,G3 weekly cycle,26-34,Male,Android,Standard,28,27,0,4,Maintenance,4,0
67,G3 weekly cycle,26-34,Male,Android,Standard,28,28,0,3,Services,3,0
68,G3 weekly cycle,35-50,Female,Android,Standard,24,1,0,2,Services,1,0
68,G3 weekly cycle,35-50,Female,Android,Standard,24,2,0,2,Promotions,2,1
68,G3 weekly cycle,35-50,Female,Android,Standard,24,3,0,3,Services,2,0
68,G3 weekly cycle,35-50,Female,Android,Standard,24,4,0,4,Promotions,4,1
68,G3 weekly cycle,35-50,Female,Android,Standard,24,5,1,4,Maintenance,4,1
68,G3 weekly cycle,35-50,Female,Android,Standard,24,6,0,3,Maintenance,3,0
68,G3 weekly cycle,35-50,Female,Android,Standard,24,7,0,3,Promotions,2,1
68,G3 weekly cycle,35-50,Female,Android,Standard,24,8,0,2,Promotions,2,0
68,G3 weekly cycle,35-50,Female,Android,Standard,24,9,0,2,Promotions,1,1
68,G3 weekly cycle,35-50,Female,Android,Standard,24,10,0,3,Promotions,2,1
68,G3 weekly cycle,35-50,Female,Android,Standard,24,11,0,3,Promotions,3,1
68,G3 weekly cycle,35-50,Female,Android,Standard,24,12,1,4,Promotions,3,0
68,G3 weekly cycle,35-50,Female,Android,Standard,24,13,0,4,Promotions,4,1
68,G3 weekly cycle,35-50,Female,Android,Standard,24,14,0,3,Promotions,3,0
68,G3 weekly cycle,35-50,Female,Android,Standard,24,15,0,2,Services,2,0
68,G3 weekly cycle,35-50,Female,Android,Standard,24,16,0,3,Services,2,0
68,G3 weekly cycle,35-50,Female,Android,Standard,24,17,0,3,Promotions,3,1
68,G3 weekly cycle,35-50,Female,Android,Standard,24,18,0,4,Promotions,4,1
68,G3 weekly cycle,35-50,Female,Android,Standard,24,19,1,4,Promotions,4,0
68,G3 weekly cycle,35-50,Female,Android,Standard,24,20,0,4,Promotions,4,1
68,G3 weekly cycle,35-50,Female,Android,Standard,24,21,0,3,Promotions,3,0
68,G3 weekly cycle,35-50,Female,Android,Standard,24,22,0,1,Services,1,0
68,G3 weekly cycle,35-50,Female,Android,Standard,24,23,0,1,Maintenance,0,0
68,G3 weekly cycle,35-50,Female,Android,Standard,24,24,0,1,Promotions,1,0
68,G3 weekly cycle,35-50,Female,Android,Standard,24,25,0,,,,
68,G3 weekly cycle,35-50,Female,Android,Standard,24,26,1,,,,
68,G3 weekly cycle,35-50,Female,Android,Standard,24,27,0,,,,
68,G3 weekly cycle,35-50,Female,Android,Standard,24,28,0,,,,
69,G3 weekly cycle,35-50,Female,Android,Standard,28,1,0,2,Promotions,2,1
69,G3 weekly cycle,35-50,Female,Android,Standard,28,2,0,3,Services,3,1
69,G3 weekly cycle,35-50,Female,Android,Standard,28,3,0,3,Services,3,0
69,G3 weekly cycle,35-50,Female,Android,Standard,28,4,0,4,Services,4,0
69,G3 weekly cycle,35-50,Female,Android,Standard,28,5,1,4,Promotions,4,1
69,G3 weekly cycle,35-50,Female,Android,Standard,28,6,0,4,Promotions,4,1
69,G3 weekly cycle,35-50,Female,Android,Standard,28,7,0,3,Promotions,3,1
69,G3 weekly cycle,35-50,Female,Android,Standard,28,8,0,2,Maintenance,1,1
69,G3 weekly cycle,35-50,Female,Android,Standard,28,9,0,3,Promotions,3,0
69,G3 weekly cycle,35-50,Female,Android,Standard,28,10,0,3,Services,2,1
69,G3 weekly cycle,35-50,Female,Android,Standard,28,11,0,4,Promotions,3,0
69,G3 weekly cycle,35-50,Female,Android,Standard,28,12,1,4,Promotions,3,0
69,G3 weekly cycle,35-50,Female,Android,Standard,28,13,0,4,Promotions,4,1
69,G3 weekly cycle,35-50,Female,Android,Standard,28,14,0,3,Promotions,3,1
69,G3 weekly cycle,35-50,Female,Android,Standard,28,15,0,2,Services,1,0
69,G3 weekly cycle,35-50,Female,Android,Standard,28,16,0,2,Maintenance,2,0
69,G3 weekly cycle,35-50,Female,Android,Standard,28,17,0,3,Services,3,1
69,G3 weekly cycle,35-50,Female,Android,Standard,28,18,0,4,Services,4,1
69,G3 weekly cycle,35-50,Female,Android,Standard,28,19,1,4,Promotions,3,1
69,G3 weekly cycle,35-50,Female,Android,Standard,28,20,0,4,Promotions,4,0
69,G3 weekly cycle,35-50,Female,Android,Standard,28,21,0,3,Services,2,0
69,G3 weekly cycle,35-50,Female,Android,Standard,28,22,0,3,Promotions,2,0
69,G3 weekly cycle,35-50,Female,Android,Standard,28,23,0,3,Services,3,1
69,G3 weekly cycle,35-50,Female,Android,Standard,28,24,0,3,Services,2,0
69,G3 weekly cycle,35-50,Female,Android,Standard,28,25,0,4,Services,4,0
69,G3 weekly cycle,35-50,Female,Android,Standard,28,26,1,4,Promotions,4,1
69,G3 weekly cycle,35-50,Female,Android,Standard,28,27,0,3,Maintenance,2,1
69,G3 weekly cycle,35-50,Female,Android,Standard,28,28,0,3,Maintenance,2,0
70,G3 weekly cycle,26-34,Female,OS X,Luxury,28,1,0,2,Maintenance,2,1
70,G3 weekly cycle,26-34,Female,OS X,Luxury,28,2,0,2,Maintenance,1,0
70,G3 weekly cycle,26-34,Female,OS X,Luxury,28,3,0,3,Services,2,0
70,G3 weekly cycle,26-34,Female,OS X,Luxury,28,4,0,4,Services,4,1
70,G3 weekly cycle,26-34,Female,OS X,Luxury,28,5,1,4,Promotions,3,0
70,G3 weekly cycle,26-34,Female,OS X,Luxury,28,6,0,3,Promotions,3,0
70,G3 weekly cycle,26-34,Female,OS X,Luxury,28,7,0,3,Services,2,1
70,G3 weekly cycle,26-34,Female,OS X,Luxury,28,8,0,3,Maintenance,3,1
70,G3 weekly cycle,26-34,Female,OS X,Luxury,28,9,0,3,Promotions,2,1
70,G3 weekly cycle,26-34,Female,OS X,Luxury,28,10,0,3,Promotions,3,0
70,G3 weekly cycle,26-34,Female,OS X,Luxury,28,11,0,4,Services,4,0
70,G3 weekly cycle,26-34,Female,OS X,Luxury,28,12,1,4,Services,4,1
70,G3 weekly cycle,26-34,Female,OS X,Luxury,28,13,0,4,Services,3,0
70,G3 weekly cycle,26-34,Female,OS X,Luxury,28,14,0,3,Services,3,1
70,G3 weekly cycle,26-34,Female,OS X,Luxury,28,15,0,3,Services,2,1
70,G3 weekly cycle,26-34,Female,OS X,Luxury,28,16,0,3,Maintenance,2,1
70,G3 weekly cycle,26-34,Female,OS X,Luxury,28,17,0,3,Services,3,1
70,G3 weekly cycle,26-34,Female,OS X,Luxury,28,18,0,3,Promotions,3,1
70,G3 weekly cycle,26-34,Female,OS X,Luxury,28,19,1,4,Services,3,0
70,G3 weekly cycle,26-34,Female,OS X,Luxury,28,20,0,4,Promotions,4,1
70,G3 weekly cycle,26-34,Female,OS X,Luxury,28,21,0,3,Promotions,2,1
70,G3 weekly cycle,26-34,Female,OS X,Luxury,28,22,0,3,Promotions,3,0
70,G3 weekly cycle,26-34,Female,OS X,Luxury,28,23,0,2,Promotions,1,0
70,G3 weekly cycle,26-34,Female,OS X,Luxury,28,24,0,3,Services,2,1
70,G3 weekly cycle,26-34,Female,OS X,Luxury,28,25,0,4,Promotions,3,1
70,G3 weekly cycle,26-34,Female,OS X,Luxury,28,26,1,5,Services,5,1
70,G3 weekly cycle,26-34,Female,OS X,Luxury,28,27,0,3,Promotions,3,1
70,G3 weekly cycle,26-34,Female,OS X,Luxury,28,28,0,3,Promotions,3,0
71,G3 weekly cycle,35-50,Male,Android,Standard,23,1,0,2,Services,1,0
71,G3 weekly cycle,35-50,Male,Android,Standard,23,2,0,2,Services,2,1
71,G3 weekly cycle,35-50,Male,Android,Standard,23,3,0,3,Maintenance,3,0
71,G3 weekly cycle,35-50,Male,Android,Standard,23,4,0,4,Maintenance,4,1
71,G3 weekly cycle,35-50,Male,Android,Standard,23,5,1,5,Services,5,0
71,G3 weekly cycle,35-50,Male,Android,Standard,23,6,0,3,Promotions,2,1
71,G3 weekly cycle,35-50,Male,Android,Standard,23,7,0,3,Promotions,2,0
71,G3 weekly cycle,35-50,Male,Android,Standard,23,8,0,2,Promotions,1,0
71,G3 weekly cycle,35-50,Male,Android,Standard,23,9,0,3,Promotions,2,1
71,G3 weekly cycle,35-50,Male,Android,Standard,23,10,0,3,Services,3,1
71,G3 weekly cycle,35-50,Male,Android,Standard,23,11,0,4,Promotions,4,1
71,G3 weekly cycle,35-50,Male,Android,Standard,23,12,1,4,Promotions,3,1
71,G3 weekly cycle,35-50,Male,Android,Standard,23,13,0,4,Promotions,4,1
71,G3 weekly cycle,35-50,Male,Android,Standard,23,14,0,3,Services,2,0
71,G3 weekly cycle,35-50,Male,Android,Standard,23,15,0,2,Services,1,0
71,G3 weekly cycle,35-50,Male,Android,Standard,23,16,0,2,Promotions,1,1
71,G3 weekly cycle,35-50,Male,Android,Standard,23,17,0,3,Services,3,1
71,G3 weekly cycle,35-50,Male,Android,Standard,23,18,0,4,Promotions,4,1
71,G3 weekly cycle,35-50,Male,Android,Standard,23,19,1,4,Services,4,1
71,G3 weekly cycle,35-50,Male,Android,Standard,23,20,0,4,Maintenance,3,1
71,G3 weekly cycle,35-50,Male,Android,Standard,23,21,0,1,Promotions,1,0
71,G3 weekly cycle,35-50,Male,Android,Standard,23,22,0,1,Promotions,1,0
71,G3 weekly cycle,35-50,Male,Android,Standard,23,23,0,1,Maintenance,0,1
71,G3 weekly cycle,35-50,Male,Android,Standard,23,24,0,,,,
71,G3 weekly cycle,35-50,Male,Android,Standard,23,25,0,,,,
71,G3 weekly cycle,35-50,Male,Android,Standard,23,26,1,,,,
71,G3 weekly cycle,35-50,Male,Android,Standard,23,27,0,,,,
71,G3 weekly cycle,35-50,Male,Android,Standard,23,28,0,,,,
72,G3 weekly cycle,35-50,Male,Android,Luxury,28,1,0,3,Services,2,0
72,G3 weekly cycle,35-50,Male,Android,Luxury,28,2,0,2,Promotions,2,0
72,G3 weekly cycle,35-50,Male,Android,Luxury,28,3,0,3,Services,2,1
72,G3 weekly cycle,35-50,Male,Android,Luxury,28,4,0,3,Promotions,3,1
72,G3 weekly cycle,35-50,Male,Android,Luxury,28,5,1,4,Promotions,3,1
72,G3 weekly cycle,35-50,Male,Android,Luxury,28,6,0,4,Maintenance,4,1
72,G3 weekly cycle,35-50,Male,Android,Luxury,28,7,0,3,Maintenance,3,1
72,G3 weekly cycle,35-50,Male,Android,Luxury,28,8,0,2,Services,2,1
72,G3 weekly cycle,35-50,Male,Android,Luxury,28,9,0,2,Services,2,0
72,G3 weekly cycle,35-50,Male,Android,Luxury,28,10,0,3,Services,2,1
72,G3 weekly cycle,35-50,Male,Android,Luxury,28,11,0,3,Promotions,3,1
72,G3 weekly cycle,35-50,Male,Android,Luxury,28,12,1,5,Services,5,0
72,G3 weekly cycle,35-50,Male,Android,Luxury,28,13,0,4,Maintenance,3,1
72,G3 weekly cycle,35-50,Male,Android,Luxury,28,14,0,3,Maintenance,3,0
72,G3 weekly cycle,35-50,Male,Android,Luxury,28,15,0,2,Services,2,0
72,G3 weekly cycle,35-50,Male,Android,Luxury,28,16,0,2,Services,2,1
72,G3 weekly cycle,35-50,Male,Android,Luxury,28,17,0,3,Services,2,1
72,G3 weekly cycle,35-50,Male,Android,Luxury,28,18,0,3,Promotions,2,1
72,G3 weekly cycle,35-50,Male,Android,Luxury,28,19,1,4,Services,3,1
72,G3 weekly cycle,35-50,Male,Android,Luxury,28,20,0,3,Services,2,1
72,G3 weekly cycle,35-50,Male,Android,Luxury,28,21,0,3,Maintenance,2,0
72,G3 weekly cycle,35-50,Male,Android,Luxury,28,22,0,2,Services,1,0
72,G3 weekly cycle,35-50,Male,Android,Luxury,28,23,0,2,Maintenance,1,1
72,G3 weekly cycle,35-50,Male,Android,Luxury,28,24,0,3,Maintenance,2,0
72,G3 weekly cycle,35-50,Male,Android,Luxury,28,25,0,4,Services,4,1
72,G3 weekly cycle,35-50,Male,Android,Luxury,28,26,1,5,Promotions,4,1
72,G3 weekly cycle,35-50,Male,Android,Luxury,28,27,0,4,Services,3,1
72,G3 weekly cycle,35-50,Male,Android,Luxury,28,28,0,3,Promotions,2,1
73,G3 weekly cycle,26-34,Female,Android,Luxury,28,1,0,2,Maintenance,1,0
73,G3 weekly cycle,26-34,Female,Android,Luxury,28,2,0,3,Maintenance,3,1
73,G3 weekly cycle,26-34,Female,Android,Luxury,28,3,0,3,Promotions,3,1
73,G3 weekly cycle,26-34,Female,Android,Luxury,28,4,0,4,Maintenance,4,1
73,G3 weekly cycle,26-34,Female,Android,Luxury,28,5,1,4,Services,4,1
73,G3 weekly cycle,26-34,Female,Android,Luxury,28,6,0,3,Promotions,2,1
73,G3 weekly cycle,26-34,Female,Android,Luxury,28,7,0,3,Promotions,2,0
73,G3 weekly cycle,26-34,Female,Android,Luxury,28,8,0,2,Maintenance,1,1
73,G3 weekly cycle,26-34,Female,Android,Luxury,28,9,0,2,Maintenance,1,0
73,G3 weekly cycle,26-34,Female,Android,Luxury,28,10,0,3,Services,2,1
73,G3 weekly cycle,26-34,Female,Android,Luxury,28,11,0,4,Promotions,3,1
73,G3 weekly cycle,26-34,Female,Android,Luxury,28,12,1,5,Promotions,4,1
73,G3 weekly cycle,26-34,Female,Android,Luxury,28,13,0,4,Maintenance,3,1
73,G3 weekly cycle,26-34,Female,Android,Luxury,28,14,0,3,Promotions,2,0
73,G3 weekly cycle,26-34,Female,Android,Luxury,28,15,0,2,Maintenance,1,1
73,G3 weekly cycle,26-34,Female,Android,Luxury,28,16,0,3,Promotions,3,0
73,G3 weekly cycle,26-34,Female,Android,Luxury,28,17,0,3,Services,3,0
73,G3 weekly cycle,26-34,Female,Android,Luxury,28,18,0,3,Promotions,2,1
73,G3 weekly cycle,26-34,Female,Android,Luxury,28,19,1,5,Maintenance,5,0
73,G3 weekly cycle,26-34,Female,Android,Luxury,28,20,0,4,Promotions,4,0
73,G3 weekly cycle,26-34,Female,Android,Luxury,28,21,0,3,Services,2,0
73,G3 weekly cycle,26-34,Female,Android,Luxury,28,22,0,3,Services,2,1
73,G3 weekly cycle,26-34,Female,Android,Luxury,28,23,0,3,Promotions,3,1
73,G3 weekly cycle,26-34,Female,Android,Luxury,28,24,0,3,Promotions,3,0
73,G3 weekly cycle,26-34,Female,Android,Luxury,28,25,0,3,Promotions,3,0
73,G3 weekly cycle,26-34,Female,Android,Luxury,28,26,1,4,Promotions,3,1
73,G3 weekly cycle,26-34,Female,Android,Luxury,28,27,0,4,Promotions,3,0
73,G3 weekly cycle,26-34,Female,Android,Luxury,28,28,0,3,Promotions,3,0
74,G3 weekly cycle,26-34,Female,OS X,Luxury,28,1,0,2,Promotions,1,1
74,G3 weekly cycle,26-34,Female,OS X,Luxury,28,2,0,3,Maintenance,3,1
74,G3 weekly cycle,26-34,Female,OS X,Luxury,28,3,0,3,Maintenance,3,1
74,G3 weekly cycle,26-34,Female,OS X,Luxury,28,4,0,4,Services,3,1
74,G3 weekly cycle,26-34,Female,OS X,Luxury,28,5,1,5,Services,5,1
74,G3 weekly cycle,26-34,Female,OS X,Luxury,28,6,0,4,Promotions,3,1
74,G3 weekly cycle,26-34,Female,OS X,Luxury,28,7,0,3,Maintenance,2,1
74,G3 weekly cycle,26-34,Female,OS X,Luxury,28,8,0,2,Maintenance,2,0
74,G3 weekly cycle,26-34,Female,OS X,Luxury,28,9,0,3,Services,3,0
74,G3 weekly cycle,26-34,Female,OS X,Luxury,28,10,0,3,Maintenance,2,0
74,G3 weekly cycle,26-34,Female,OS X,Luxury,28,11,0,4,Promotions,4,0
74,G3 weekly cycle,26-34,Female,OS X,Luxury,28,12,1,4,Promotions,3,1
74,G3 weekly cycle,26-34,Female,OS X,Luxury,28,13,0,4,Maintenance,4,0
74,G3 weekly cycle,26-34,Female,OS X,Luxury,28,14,0,3,Services,2,1
74,G3 weekly cycle,26-34,Female,OS X,Luxury,28,15,0,3,Maintenance,2,0
74,G3 weekly cycle,26-34,Female,OS X,Luxury,28,16,0,2,Maintenance,1,1
74,G3 weekly cycle,26-34,Female,OS X,Luxury,28,17,0,3,Maintenance,2,1
74,G3 weekly cycle,26-34,Female,OS X,Luxury,28,18,0,4,Promotions,3,0
74,G3 weekly cycle,26-34,Female,OS X,Luxury,28,19,1,4,Services,3,1
74,G3 weekly cycle,26-34,Female,OS X,Luxury,28,20,0,4,Promotions,4,1
74,G3 weekly cycle,26-34,Female,OS X,Luxury,28,21,0,3,Promotions,2,0
74,G3 weekly cycle,26-34,Female,OS X,Luxury,28,22,0,2,Services,2,1
74,G3 weekly cycle,26-34,Female,OS X,Luxury,28,23,0,2,Promotions,2,1
74,G3 weekly cycle,26-34,Female,OS X,Luxury,28,24,0,3,Maintenance,2,1
74,G3 weekly cycle,26-34,Female,OS X,Luxury,28,25,0,4,Services,4,1
74,G3 weekly cycle,26-34,Female,OS X,Luxury,28,26,1,4,Services,3,1
74,G3 weekly cycle,26-34,Female,OS X,Luxury,28,27,0,4,Services,3,1
74,G3 weekly cycle,26-34,Female,OS X,Luxury,28,28,0,3,Services,3,1
75,G3 weekly cycle,<=25,Male,OS X,Luxury,28,1,0,2,Maintenance,1,1
75,G3 weekly cycle,<=25,Male,OS X,Luxury,28,2,0,2,Promotions,2,1
75,G3 weekly cycle,<=25,Male,OS X,Luxury,28,3,0,3,Maintenance,2,0
75,G3 weekly cycle,<=25,Male,OS X,Luxury,28,4,0,4,Maintenance,4,0
75,G3 weekly cycle,<=25,Male,OS X,Luxury,28,5,1,4,Promotions,3,0
75,G3 weekly cycle,<=25,Male,OS X,Luxury,28,6,0,3,Promotions,2,1
75,G3 weekly cycle,<=25,Male,OS X,Luxury,28,7,0,3,Services,3,1
75,G3 weekly cycle,<=25,Male,OS X,Luxury,28,8,0,2,Maintenance,1,1
75,G3 weekly cycle,<=25,Male,OS X,Luxury,28,9,0,2,Services,2,1
75,G3 weekly cycle,<=25,Male,OS X,Luxury,28,10,0,3,Promotions,2,0
75,G3 weekly cycle,<=25,Male,OS X,Luxury,28,11,0,3,Maintenance,3,1
75,G3 weekly cycle,<=25,Male,OS X,Luxury,28,12,1,4,Promotions,3,1
75,G3 weekly cycle,<=25,Male,OS X,Luxury,28,13,0,3,Promotions,3,1
75,G3 weekly cycle,<=25,Male,OS X,Luxury,28,14,0,3,Services,3,1
75,G3 weekly cycle,<=25,Male,OS X,Luxury,28,15,0,2,Services,2,1
75,G3 weekly cycle,<=25,Male,OS X,Luxury,28,16,0,3,Promotions,3,0
75,G3 weekly cycle,<=25,Male,OS X,Luxury,28,17,0,3,Maintenance,3,0
75,G3 weekly cycle,<=25,Male,OS X,Luxury,28,18,0,4,Services,3,1
75,G3 weekly cycle,<=25,Male,OS X,Luxury,28,19,1,4,Services,4,0
75,G3 weekly cycle,<=25,Male,OS X,Luxury,28,20,0,3,Promotions,2,0
75,G3 weekly cycle,<=25,Male,OS X,Luxury,28,21,0,3,Promotions,2,1
75,G3 weekly cycle,<=25,Male,OS X,Luxury,28,22,0,3,Services,2,0
75,G3 weekly cycle,<=25,Male,OS X,Luxury,28,23,0,2,Maintenance,2,0
75,G3 weekly cycle,<=25,Male,OS X,Luxury,28,24,0,3,Promotions,3,0
75,G3 weekly cycle,<=25,Male,OS X,Luxury,28,25,0,4,Promotions,4,1
75,G3 weekly cycle,<=25,Male,OS X,Luxury,28,26,1,4,Promotions,3,0
75,G3 weekly cycle,<=25,Male,OS X,Luxury,28,27,0,4,Maintenance,4,1
75,G3 weekly cycle,<=25,Male,OS X,Luxury,28,28,0,3,Promotions,3,0
76,G3 weekly cycle,26-34,Female,OS X,Luxury,28,1,0,3,Services,3,0
76,G3 weekly cycle,26-34,Female,OS X,Luxury,28,2,0,2,Services,2,1
76,G3 weekly cycle,26-34,Female,OS X,Luxury,28,3,0,3,Promotions,3,0
76,G3 weekly cycle,26-34,Female,OS X,Luxury,28,4,0,4,Services,4,1
76,G3 weekly cycle,26-34,Female,OS X,Luxury,28,5,1,5,Promotions,5,0
76,G3 weekly cycle,26-34,Female,OS X,Luxury,28,6,0,3,Services,3,1
76,G3 weekly cycle,26-34,Female,OS X,Luxury,28,7,0,3,Promotions,2,0
76,G3 weekly cycle,26-34,Female,OS X,Luxury,28,8,0,3,Promotions,3,1
76,G3 weekly cycle,26-34,Female,OS X,Luxury,28,9,0,2,Services,2,0
76,G3 weekly cycle,26-34,Female,OS X,Luxury,28,10,0,3,Services,3,0
76,G3 weekly cycle,26-34,Female,OS X,Luxury,28,11,0,3,Promotions,3,1
76,G3 weekly cycle,26-34,Female,OS X,Luxury,28,12,1,4,Promotions,3,1
76,G3 weekly cycle,26-34,Female,OS X,Luxury,28,13,0,4,Promotions,3,1
76,G3 weekly cycle,26-34,Female,OS X,Luxury,28,14,0,3,Promotions,3,0
76,G3 weekly cycle,26-34,Female,OS X,Luxury,28,15,0,2,Promotions,1,0
76,G3 weekly cycle,26-34,Female,OS X,Luxury,28,16,0,2,Services,1,0
76,G3 weekly cycle,26-34,Female,OS X,Luxury,28,17,0,3,Maintenance,3,0
76,G3 weekly cycle,26-34,Female,OS X,Luxury,28,18,0,4,Promotions,4,0
76,G3 weekly cycle,26-34,Female,OS X,Luxury,28,19,1,4,Promotions,3,1
76,G3 weekly cycle,26-34,Female,OS X,Luxury,28,20,0,4,Promotions,4,0
76,G3 weekly cycle,26-34,Female,OS X,Luxury,28,21,0,3,Services,3,0
76,G3 weekly cycle,26-34,Female,OS X,Luxury,28,22,0,2,Services,1,1
76,G3 weekly cycle,26-34,Female,OS X,Luxury,28,23,0,2,Promotions,1,1
76,G3 weekly cycle,26-34,Female,OS X,Luxury,28,24,0,3,Promotions,3,1
76,G3 weekly cycle,26-34,Female,OS X,Luxury,28,25,0,4,Services,4,1
76,G3 weekly cycle,26-34,Female,OS X,Luxury,28,26,1,4,Services,4,1
76,G3 weekly cycle,26-34,Female,OS X,Luxury,28,27,0,4,Promotions,4,1
76,G3 weekly cycle,26-34,Female,OS X,Luxury,28,28,0,3,Promotions,3,1
77,G3 weekly cycle,26-34,Female,Android,Luxury,27,1,0,2,Services,2,0
77,G3 weekly cycle,26-34,Female,Android,Luxury,27,2,0,3,Promotions,2,0
77,G3 weekly cycle,26-34,Female,Android,Luxury,27,3,0,3,Services,2,1
77,G3 weekly cycle,26-34,Female,Android,Luxury,27,4,0,4,Services,3,0
77,G3 weekly cycle,26-34,Female,Android,Luxury,27,5,1,4,Promotions,3,0
77,G3 weekly cycle,26-34,Female,Android,Luxury,27,6,0,4,Services,3,1
77,G3 weekly cycle,26-34,Female,Android,Luxury,27,7,0,3,Services,3,1
77,G3 weekly cycle,26-34,Female,Android,Luxury,27,8,0,3,Promotions,2,1
77,G3 weekly cycle,26-34,Female,Android,Luxury,27,9,0,2,Promotions,1,0
77,G3 weekly cycle,26-34,Female,Android,Luxury,27,10,0,3,Promotions,2,1
